station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys,last_reported
3538,W 110 St & Amsterdam Ave,7646.04,40.802692,-73.96295,71,"CREDITCARD,KEY",45,false,2,1,42,0,true,true,true,false,2021-11-09T00:00:00
484,W 44 St & 5 Ave,6551.02,40.75500254,-73.98014437,71,"CREDITCARD,KEY",46,false,2,3,41,0,true,true,true,false,2021-11-09T00:00:00
3246,Montague St & Clinton St,4677.06,40.6942715,-73.9923272,71,"CREDITCARD,KEY",49,false,2,0,47,0,true,true,true,false,2021-11-09T00:00:00
3242,Schermerhorn St & Court St,4565.04,40.691029256779679,-73.991833627223969,71,"CREDITCARD,KEY",59,false,2,57,0,0,true,true,true,false,2021-11-09T00:00:00
3875,Stephen St & Seneca Ave,4798.10,40.6988,-73.9007,71,"CREDITCARD,KEY",15,false,3,0,12,0,true,true,true,false,2021-11-08T00:00:00
3882,Norman St & Wyckoff Ave,4654.01,40.69517,-73.90311,71,"CREDITCARD,KEY",15,false,3,0,12,0,true,true,true,false,2021-11-09T00:00:00
3907,Central Ave & Melrose St,4832.07,40.70112,-73.93039,71,"CREDITCARD,KEY",17,false,3,1,13,0,true,true,true,false,2021-11-09T00:00:00
4516,Sedgwick Ave & W Burnside Ave,8465.01,40.854947,-73.916661,71,"CREDITCARD,KEY",17,false,3,0,14,0,true,true,true,false,2021-11-08T00:00:00
3191,Union St,JC051,40.7182113,-74.0836394,70,"CREDITCARD,KEY",18,false,3,1,14,0,true,true,true,false,2021-11-09T00:00:00
3193,Lincoln Park,JC053,40.7246050998869,-74.078405946493149,70,"CREDITCARD,KEY",18,false,3,0,15,0,true,true,true,false,2021-11-09T00:00:00
3947,E 138 St & Willow Ave,7654.04,40.804168,-73.911545,71,"CREDITCARD,KEY",18,false,3,1,14,0,true,true,true,false,2021-11-08T00:00:00
3978,Cauldwell Ave & E 161 St,7952.02,40.82188,-73.907521,71,"CREDITCARD,KEY",18,false,3,0,15,0,true,true,true,false,2021-11-09T00:00:00
3066,Tompkins Ave & Hopkins St,4850.04,40.69957608,-73.94708417,71,"CREDITCARD,KEY",19,false,3,1,15,0,true,true,true,false,2021-11-09T00:00:00
3249,Verona Pl & Fulton St,4124.04,40.6803560840434,-73.9476791024208,71,"CREDITCARD,KEY",19,false,3,0,16,0,true,true,true,false,2021-11-09T00:00:00
3661,Montgomery St & Franklin Ave,3776.05,40.666439306870814,-73.9605563879013,71,"CREDITCARD,KEY",19,false,3,3,13,0,true,true,true,false,2021-11-09T00:00:00
3820,Willoughby Ave & Myrtle Ave,4759.02,40.69757,-73.93098,71,"CREDITCARD,KEY",19,false,3,0,16,0,true,true,true,false,2021-11-09T00:00:00
3957,E 144 St & Brook Ave,7777.02,40.811675,-73.917037,71,"CREDITCARD,KEY",19,false,3,0,16,0,true,true,true,false,2021-11-09T00:00:00
4106,Ogden Ave & W 164 St,8115.01,40.832812,-73.929372,71,"CREDITCARD,KEY",19,false,3,2,14,0,true,true,true,false,2021-11-09T00:00:00
4132,Southern Blvd & Avenue St. John,7767.06,40.812769,-73.901583,71,"CREDITCARD,KEY",19,false,3,1,15,0,true,true,true,false,2021-11-08T00:00:00
4162,Southern Blvd & E 172 St,8129.02,40.834124,-73.88955,71,"CREDITCARD,KEY",19,false,3,0,16,0,true,true,true,false,2021-11-08T00:00:00
4168,Mount Eden Pkwy & Eastburn Ave,8245.03,40.842675,-73.908544,71,"CREDITCARD,KEY",19,false,3,0,16,0,true,true,true,false,2021-11-09T00:00:00
4192,Prospect Ave & E 167 St,8008.03,40.826303,-73.898751,71,"CREDITCARD,KEY",19,false,3,0,16,0,true,true,true,false,2021-11-09T00:00:00
4211,Union Ave & E 169 St,8064.03,40.82995,-73.898802,71,"CREDITCARD,KEY",19,false,3,1,15,0,true,true,true,false,2021-11-09T00:00:00
4213,Wilkins Ave & Crotona Park E,8167.02,40.835302,-73.895133,71,"CREDITCARD,KEY",19,false,3,1,15,0,true,true,true,false,2021-11-08T00:00:00
4391,52 St & 6 Ave,3084.05,40.642703,-74.009441,71,"CREDITCARD,KEY",19,false,3,0,16,0,true,true,true,false,2021-11-09T00:00:00
4440,Ft. Washington Ave & W 190 St,8496.01,40.856906,-73.935662,71,"CREDITCARD,KEY",19,false,3,0,16,0,true,true,true,false,2021-11-08T00:00:00
4493,Anthony Ave & E 175 St,8319.01,40.846465,-73.903869,71,"CREDITCARD,KEY",19,false,3,0,16,0,true,true,true,false,2021-11-08T00:00:00
4569,E 201 St & Briggs Ave,8717.07,40.87207,-73.88459,71,"CREDITCARD,KEY",19,false,3,0,16,0,true,true,true,false,2021-11-08T00:00:00
3546,Pacific St & Classon Ave,4148.07,40.6791944,-73.9587903,71,"CREDITCARD,KEY",21,false,3,2,16,0,true,true,true,false,2021-11-09T00:00:00
3960,Hamilton Pl & W 140 St,7959.18,40.822756,-73.951346,71,"CREDITCARD,KEY",21,false,3,1,17,0,true,true,true,false,2021-11-08T00:00:00
4050,W 159 St & Edgecombe Ave,8119.05,40.833303,-73.939326,71,"CREDITCARD,KEY",21,false,3,1,17,0,true,true,true,false,2021-11-09T00:00:00
4203,Westchester Ave & Southern Blvd,8004.03,40.824956,-73.891677,71,"CREDITCARD,KEY",21,false,3,1,17,0,true,true,true,false,2021-11-09T00:00:00
4314,30 Ave & 47 St,6774.13,40.761294,-73.909562,71,"CREDITCARD,KEY",21,false,3,0,18,0,true,true,true,false,2021-11-09T00:00:00
3780,Wyckoff Av & Stanhope St,4931.05,40.703545,-73.917775,71,"CREDITCARD,KEY",22,false,3,2,17,0,true,true,true,false,2021-11-09T00:00:00
3835,Knickerbocker Ave & Hancock St,4663.02,40.69385,-73.90974,71,"CREDITCARD,KEY",22,false,3,1,18,0,true,true,true,false,2021-11-09T00:00:00
3896,Madison St & Seneca Ave,4880.11,40.70183,-73.90625,71,"CREDITCARD,KEY",22,false,3,0,19,0,true,true,true,false,2021-11-08T00:00:00
3497,Pleasant Ave & E 116 St,7450.05,40.7949879,-73.9333349,71,"CREDITCARD,KEY",23,false,3,0,20,0,true,true,true,false,2021-11-09T00:00:00
3843,Myrtle Ave & Grove St,4816.05,40.69905,-73.91516,71,"CREDITCARD,KEY",23,false,3,0,20,0,true,true,true,false,2021-11-09T00:00:00
3948,E 138 St & Cypress Ave,7669.10,40.805559,-73.914718,71,"CREDITCARD,KEY",23,false,3,1,19,0,true,true,true,false,2021-11-09T00:00:00
3949,Brook Ave & E 138 St,7707.08,40.807408,-73.91924,71,"CREDITCARD,KEY",23,false,3,0,20,0,true,true,true,false,2021-11-09T00:00:00
3956,St. Ann's Ave & E 144 St,7755.03,40.811112,-73.914932,71,"CREDITCARD,KEY",23,false,3,2,18,0,true,true,true,false,2021-11-08T00:00:00
3987,E 149 St & Jackson Ave,7812.01,40.813135,-73.909235,71,"CREDITCARD,KEY",23,false,3,1,19,0,true,true,true,false,2021-11-09T00:00:00
4064,Southern Blvd & E 142 St,7719.13,40.807347437082,-73.908097743988037,71,"CREDITCARD,KEY",23,false,3,0,20,0,true,true,true,false,2021-11-08T00:00:00
4258,34 Ave & 45 St,6596.10,40.754795,-73.917014,71,"CREDITCARD,KEY",23,false,3,1,19,0,true,true,true,false,2021-11-08T00:00:00
4263,30 Ave & 41 St,6812.06,40.763422,-73.914142,71,"CREDITCARD,KEY",23,false,3,0,20,0,true,true,true,false,2021-11-08T00:00:00
4319,31 Ave & 57 St,6621.06,40.757357,-73.904726,71,"CREDITCARD,KEY",23,false,3,2,14,4,true,true,true,false,2021-11-09T00:00:00
4435,4 Ave & 17 St,3739.06,40.665507,-73.993037,71,"CREDITCARD,KEY",23,false,3,0,20,0,true,true,true,false,2021-11-08T00:00:00
4505,University Ave & Brandt Pl,8366.07,40.848354,-73.918389,71,"CREDITCARD,KEY",23,false,3,0,20,0,true,true,true,false,2021-11-09T00:00:00
4547,19 St & 8 Ave,3547.04,40.658489,-73.985543,71,"CREDITCARD,KEY",23,false,3,0,20,0,true,true,true,false,2021-11-09T00:00:00
4573,Morris Ave & E 184 St,8550.04,40.86008,-73.90079,71,"CREDITCARD,KEY",23,false,3,4,16,0,true,true,true,false,2021-11-09T00:00:00
4638,Bainbridge Ave & E 198 St,8649.03,40.8684871,-73.8884559781,71,"CREDITCARD,KEY",23,false,3,0,20,0,true,true,true,false,2021-11-08T00:00:00
3293,W 92 St & Broadway,7502.01,40.7921,-73.9739,71,"CREDITCARD,KEY",24,false,3,1,20,0,true,true,true,false,2021-11-09T00:00:00
4002,W 144 St & Adam Clayton Powell Blvd,7932.10,40.820877,-73.939249,71,"CREDITCARD,KEY",24,false,3,0,21,0,true,true,true,false,2021-11-09T00:00:00
4107,E 170 St & Clay Ave,8156.01,40.837213,-73.908345,71,"CREDITCARD,KEY",24,false,3,2,19,0,true,true,true,false,2021-11-09T00:00:00
4408,Windsor Pl & Howard Pl,3579.04,40.659490558938955,-73.980139195919037,71,"CREDITCARD,KEY",24,false,3,0,21,0,true,true,true,false,2021-11-08T00:00:00
4419,44 St & 6 Ave,3233.06,40.647105,-74.004483,71,"CREDITCARD,KEY",24,false,3,1,20,0,true,true,true,false,2021-11-08T00:00:00
4488,4 Ave & 26 St,3596.04,40.660079,-73.998633,71,"CREDITCARD,KEY",24,false,3,0,21,0,true,true,true,false,2021-11-09T00:00:00
3893,Rockaway Ave & Bainbridge St,4285.09,40.68319988172761,-73.911666423082352,71,"CREDITCARD,KEY",25,false,3,1,21,0,true,true,true,false,2021-11-09T00:00:00
4085,Grand Concourse & E 171 St,8194.06,40.839549,-73.913004,71,"CREDITCARD,KEY",25,false,3,2,20,0,true,true,true,false,2021-11-08T00:00:00
3778,Irving Ave & DeKalb Ave,4898.02,40.7027,-73.92095,71,"CREDITCARD,KEY",27,false,3,2,22,0,true,true,true,false,2021-11-09T00:00:00
4618,Prospect Pl & Vanderbilt Ave,4157.15,40.67767534269111,-73.969021439552307,71,"CREDITCARD,KEY",27,false,3,1,23,0,true,true,true,false,2021-11-09T00:00:00
3378,E 76 St & Park Ave,7128.08,40.773763,-73.96222088,71,"CREDITCARD,KEY",28,false,3,2,23,0,true,true,true,false,2021-11-09T00:00:00
3582,Lincoln Pl & Classon Ave,3960.01,40.6721683,-73.9609,71,"CREDITCARD,KEY",28,false,3,0,25,0,true,true,true,false,2021-11-09T00:00:00
3842,Bushwick Ave & Dekalb Ave,4680.05,40.69502,-73.92825,71,"CREDITCARD,KEY",29,false,3,0,26,0,true,true,true,false,2021-11-09T00:00:00
3137,5 Ave & E 72 St,7100.07,40.77282817,-73.96685276,71,"CREDITCARD,KEY",31,false,3,3,25,0,true,true,true,false,2021-11-09T00:00:00
3158,W 63 St & Broadway,7052.01,40.77163851,-73.98261428,71,"CREDITCARD,KEY",31,false,3,1,27,0,true,true,true,false,2021-11-09T00:00:00
440,E 45 St & 3 Ave,6464.08,40.75255434,-73.97282625,71,"CREDITCARD,KEY",32,false,3,3,26,0,true,true,true,false,2021-11-09T00:00:00
3593,31 St & Broadway,6789.04,40.761584,-73.925921,71,"CREDITCARD,KEY",35,false,3,3,29,0,true,true,true,false,2021-11-09T00:00:00
4665,Lafayette Ave & Ft Greene Pl,4470.09,40.68700231292619,-73.976649641990662,71,"CREDITCARD,KEY",36,false,3,1,32,0,true,true,true,false,2021-11-09T00:00:00
3689,W 104 St & Amsterdam Ave,7610.13,40.799041392882984,-73.966494798660278,71,"CREDITCARD,KEY",47,false,3,0,44,0,true,true,true,false,2021-11-09T00:00:00
3679,Bergen Ave,JC095,40.722103786686034,-74.071455001831055,70,"CREDITCARD,KEY",14,false,4,1,9,0,true,true,true,false,2021-11-09T00:00:00
3873,Madison St & Cypress Ave,4807.02,40.70068,-73.90742,71,"CREDITCARD,KEY",17,false,4,0,13,0,true,true,true,false,2021-11-09T00:00:00
3196,Riverview Park,JC057,40.7443187,-74.0439909,70,"CREDITCARD,KEY",18,false,4,0,14,0,true,true,true,false,2021-11-09T00:00:00
3198,Heights Elevator,JC059,40.748715945380226,-74.040443301200867,70,"CREDITCARD,KEY",18,false,4,1,13,0,true,true,true,false,2021-11-09T00:00:00
3210,Pershing Field,JC024,40.742677141,-74.051788633,70,"CREDITCARD,KEY",18,false,4,2,12,0,true,true,true,false,2021-11-09T00:00:00
3595,35 St & Broadway,6750.16,40.760339,-73.9222427,71,"CREDITCARD,KEY",18,false,4,0,14,0,true,true,true,false,2021-11-09T00:00:00
3833,Madison St & Evergreen Ave,4560.01,40.69122,-73.91693,71,"CREDITCARD,KEY",18,false,4,1,13,0,true,true,true,false,2021-11-09T00:00:00
3043,Lewis Ave & Decatur St,4237.01,40.6814598,-73.934903,71,"CREDITCARD,KEY",19,false,4,0,15,0,true,true,true,false,2021-11-09T00:00:00
3048,Putnam Ave & Nostrand Ave,4327.09,40.68402,-73.94977,71,"CREDITCARD,KEY",19,false,4,1,14,0,true,true,true,false,2021-11-09T00:00:00
3564,21 St & 36 Ave,6729.02,40.7601853,-73.9362726,71,"CREDITCARD,KEY",19,false,4,0,15,0,true,true,true,false,2021-11-09T00:00:00
3598,Newton Rd & 44 St,6743.06,40.7595701,-73.9142678,71,"CREDITCARD,KEY",19,false,4,0,15,0,true,true,true,false,2021-11-09T00:00:00
3902,Fairview Ave & Linden St,5066.03,40.70694,-73.90632,71,"CREDITCARD,KEY",19,false,4,0,15,0,true,true,true,false,2021-11-08T00:00:00
3921,Willis Ave & Bruckner Blvd,7691.05,40.805701,-73.925177,71,"CREDITCARD,KEY",19,false,4,0,15,0,true,true,true,false,2021-11-09T00:00:00
4116,Gerard Ave & E 164 St,8077.07,40.830262,-73.923391,71,"CREDITCARD,KEY",19,false,4,0,15,0,true,true,true,false,2021-11-08T00:00:00
4139,Tinton Ave & E 165 St,7991.01,40.824796,-73.90242,71,"CREDITCARD,KEY",19,false,4,1,14,0,true,true,true,false,2021-11-08T00:00:00
4207,Sherman Ave & E 166 St,8072.06,40.831305492672961,-73.917447924613953,71,"CREDITCARD,KEY",19,false,4,0,15,0,true,true,true,false,2021-11-08T00:00:00
4553,Andrew Ave N & Hall of Fame Tce,8520.01,40.85834,-73.91008,71,"CREDITCARD,KEY",19,false,4,1,14,0,true,true,true,false,2021-11-08T00:00:00
4570,W 176 St & Montgomery Ave,8366.06,40.849629,-73.919205,71,"CREDITCARD,KEY",19,false,4,0,15,0,true,true,true,false,2021-11-08T00:00:00
4608,Grand Concourse & E 205 St,8766.03,40.875531,-73.8863864831,71,"CREDITCARD,KEY",19,false,4,0,15,0,true,true,true,false,2021-11-08T00:00:00
4181,Hoe Ave & Jennings St,8095.06,40.832171,-73.889686,71,"CREDITCARD,KEY",20,false,4,0,16,0,true,true,true,false,2021-11-09T00:00:00
4551,Popham Ave & W 174 St,8348.02,40.847746,-73.922079,71,"CREDITCARD,KEY",20,false,4,0,16,0,true,true,true,false,2021-11-09T00:00:00
3832,Central Ave & Weirfield St,4591.04,40.69055,-73.91181,71,"CREDITCARD,KEY",21,false,4,0,17,0,true,true,true,false,2021-11-08T00:00:00
3975,Brook Ave & E 157 St,7935.07,40.820713,-73.911759,71,"CREDITCARD,KEY",21,false,4,1,16,0,true,true,true,false,2021-11-09T00:00:00
3995,5 Ave & E 135 St,7769.06,40.812191,-73.937838,71,"CREDITCARD,KEY",21,false,4,0,17,0,true,true,true,false,2021-11-09T00:00:00
4296,Steinway St & 19 Ave,7220.01,40.778089,-73.899558,71,"CREDITCARD,KEY",21,false,4,10,7,0,true,true,true,false,2021-11-08T00:00:00
3194,McGinley Square,JC055,40.7253399253558,-74.067622125148773,70,"CREDITCARD,KEY",22,false,4,3,15,0,true,true,true,false,2021-11-09T00:00:00
3855,Frost St & Debevoise Ave,5433.04,40.71882,-73.93948,71,"CREDITCARD,KEY",22,false,4,0,18,0,true,true,true,false,2021-11-09T00:00:00
4087,W 170 St & University Ave,8254.01,40.84207,-73.926075,71,"CREDITCARD,KEY",22,false,4,0,18,0,true,true,true,false,2021-11-09T00:00:00
4130,Morris Ave & McClellan St,8107.10,40.831584,-73.9149,71,"CREDITCARD,KEY",22,false,4,0,18,0,true,true,true,false,2021-11-08T00:00:00
4581,E Mosholu Pkwy & Van Cortlandt Ave E,8778.01,40.87656,-73.88366,71,"CREDITCARD,KEY",22,false,4,0,18,0,true,true,true,false,2021-11-09T00:00:00
3064,Myrtle Ave & Lewis Ave,4729.01,40.69681963,-73.93756926,71,"CREDITCARD,KEY",23,false,4,0,19,0,true,true,true,false,2021-11-09T00:00:00
3776,Central Ave & Starr Street,4792.03,40.700003,-73.92834,71,"CREDITCARD,KEY",23,false,4,0,19,0,true,true,true,false,2021-11-08T00:00:00
3983,Westchester Ave & E 156 St,7891.06,40.817802,-73.905203,71,"CREDITCARD,KEY",23,false,4,0,19,0,true,true,true,false,2021-11-08T00:00:00
4008,Broadway & W 142 St,7981.16,40.824686,-73.951947,71,"CREDITCARD,KEY",23,false,4,3,16,0,true,true,true,false,2021-11-09T00:00:00
4023,Adam Clayton Powell Blvd & W 141 St,7893.05,40.819241,-73.941057,71,"CREDITCARD,KEY",24,false,4,3,17,0,true,true,true,false,2021-11-09T00:00:00
4421,7 Ave & 40 St,3266.01,40.648169,-74.000057,71,"CREDITCARD,KEY",24,false,4,0,20,0,true,true,true,false,2021-11-08T00:00:00
3300,Prospect Park West & 8 St,3722.04,40.66514681533792,-73.976376056671143,71,"CREDITCARD,KEY",25,false,4,3,18,0,true,true,true,false,2021-11-09T00:00:00
3387,E 106 St & Madison Ave,7528.31,40.7934337,-73.94945003,71,"CREDITCARD,KEY",25,false,4,1,20,0,true,true,true,false,2021-11-09T00:00:00
3844,Myrtle Ave & Linden St,4816.02,40.69943,-73.91337,71,"CREDITCARD,KEY",25,false,4,1,20,0,true,true,true,false,2021-11-09T00:00:00
4011,Westchester Ave & Jackson Ave,7853.01,40.816124,-73.908116,71,"CREDITCARD,KEY",25,false,4,1,20,0,true,true,true,false,2021-11-09T00:00:00
4295,Ditmars Blvd & 79 St,6994.06,40.768728,-73.890745,71,"CREDITCARD,KEY",25,false,4,0,21,0,true,true,true,false,2021-11-09T00:00:00
4401,55 St & 7 Ave,2951.05,40.639673,-74.008957,71,"CREDITCARD,KEY",25,false,4,2,19,0,true,true,true,false,2021-11-08T00:00:00
436,Hancock St & Bedford Ave,4255.05,40.68216564,-73.95399026,71,"CREDITCARD,KEY",27,false,4,1,22,0,true,true,true,false,2021-11-09T00:00:00
3927,Lenox Ave & W 133 St,7790.04,40.81296,-73.941878,71,"CREDITCARD,KEY",27,false,4,0,23,0,true,true,true,false,2021-11-09T00:00:00
3934,St Nicholas Ave & W 134 St,7837.30,40.816234,-73.948222,71,"CREDITCARD,KEY",27,false,4,1,22,0,true,true,true,false,2021-11-09T00:00:00
4617,5 Ave & W 126 St,7701.21,40.80722,-73.9418,71,"CREDITCARD,KEY",27,false,4,0,23,0,true,true,true,false,2021-11-09T00:00:00
3093,N 6 St & Bedford Ave,5379.10,40.71745169,-73.95850939,71,"CREDITCARD,KEY",28,false,4,1,23,0,true,true,true,false,2021-11-09T00:00:00
3864,Central Ave & Covert St,4550.05,40.68929,-73.90951,71,"CREDITCARD,KEY",30,false,4,0,26,0,true,true,true,false,2021-11-09T00:00:00
3944,Convent Ave & W 135 St,7860.08,40.818215,-73.950988,71,"CREDITCARD,KEY",30,false,4,1,25,0,true,true,true,false,2021-11-08T00:00:00
3963,Melrose Ave & E 150 St,7879.01,40.816827,-73.917338,71,"CREDITCARD,KEY",31,false,4,1,26,0,true,true,true,false,2021-11-08T00:00:00
3290,E 89 St & York Ave,7204.08,40.7779453,-73.946041,71,"CREDITCARD,KEY",35,false,4,3,28,0,true,true,true,false,2021-11-09T00:00:00
3436,Greenwich St & Hubert St,5470.10,40.721319,-74.010065,71,"CREDITCARD,KEY",35,false,4,10,21,0,true,true,true,false,2021-11-09T00:00:00
3156,E 72 St & York Ave,6889.12,40.76663814,-73.95348296,71,"CREDITCARD,KEY",37,false,4,6,27,0,true,true,true,false,2021-11-09T00:00:00
3284,E 88 St & Park Ave,7293.10,40.781410700190015,-73.95595908164978,71,"CREDITCARD,KEY",38,false,4,0,34,0,true,true,true,false,2021-11-09T00:00:00
3129,Queens Plaza North & Crescent St,6429.01,40.75110165,-73.94073717,71,"CREDITCARD,KEY",40,false,4,1,35,0,true,true,true,false,2021-11-09T00:00:00
3175,W 70 St & Amsterdam Ave,7207.08,40.77748046,-73.98288594,71,"CREDITCARD,KEY",43,false,4,2,37,0,true,true,true,false,2021-11-09T00:00:00
3292,5 Ave & E 93 St,7372.10,40.7857851,-73.957481,71,"CREDITCARD,KEY",43,false,4,2,37,0,true,true,true,false,2021-11-09T00:00:00
3119,Vernon Blvd & 50 Ave,6170.02,40.74232744,-73.95411749,71,"CREDITCARD,KEY",45,false,4,1,40,0,true,true,true,false,2021-11-09T00:00:00
3145,E 84 St & Park Ave,7243.04,40.77862688,-73.95772073,71,"CREDITCARD,KEY",45,false,4,3,38,0,true,true,true,false,2021-11-09T00:00:00
3318,2 Ave & E 96 St,7338.02,40.7839636,-73.9471673,71,"CREDITCARD,KEY",45,false,4,4,37,0,true,true,true,false,2021-11-09T00:00:00
3144,E 81 St & Park Ave,7188.10,40.77677702,-73.9590097,71,"CREDITCARD,KEY",46,false,4,0,42,0,true,true,true,false,2021-11-09T00:00:00
4651,8 Ave & W 49 St,6747.07,40.76171227910671,-73.986551016569138,71,"CREDITCARD,KEY",57,false,4,1,52,0,true,true,true,false,2021-11-09T00:00:00
3437,Riverside Dr & W 91 St,7524.16,40.793134809866629,-73.977003693580627,71,"CREDITCARD,KEY",59,false,4,2,53,0,true,true,true,false,2021-11-09T00:00:00
3184,Paulus Hook,JC002,40.7141454,-74.0335519,70,"CREDITCARD,KEY",14,false,5,0,9,0,true,true,true,false,2021-11-09T00:00:00
3901,Stanhope St & Fairview Ave,5146.03,40.70998,-73.91116,71,"CREDITCARD,KEY",17,false,5,1,11,0,true,true,true,false,2021-11-09T00:00:00
3903,Jefferson Ave & Evergreen Ave,4517.03,40.68989,-73.91458,71,"CREDITCARD,KEY",17,false,5,0,12,0,true,true,true,false,2021-11-09T00:00:00
3941,Walnut Ave & E 136 St,7639.06,40.801657,-73.909513,71,"CREDITCARD,KEY",17,false,5,3,9,0,true,true,true,false,2021-11-08T00:00:00
3638,Washington St,JC098,40.7242941,-74.0354826,70,"CREDITCARD,KEY",18,false,5,0,13,0,true,true,true,false,2021-11-09T00:00:00
3677,Glenwood Ave,JC094,40.727551467300117,-74.071060717105865,70,"CREDITCARD,KEY",18,false,5,1,12,0,true,true,true,false,2021-11-09T00:00:00
3590,Carroll St & Franklin Ave,3847.04,40.6679411,-73.9588,71,"CREDITCARD,KEY",19,false,5,0,14,0,true,true,true,false,2021-11-09T00:00:00
3885,Onderdonk Ave & Gates Ave,4994.10,40.70413,-73.90737,71,"CREDITCARD,KEY",19,false,5,0,14,0,true,true,true,false,2021-11-08T00:00:00
3930,E 142 St & 3 Ave,7781.10,40.812735,-73.923697,71,"CREDITCARD,KEY",19,false,5,0,14,0,true,true,true,false,2021-11-09T00:00:00
3952,E 141 St & Jackson Ave,7703.14,40.806896,-73.911837,71,"CREDITCARD,KEY",19,false,5,1,13,0,true,true,true,false,2021-11-09T00:00:00
4127,Ogden Ave & Merriam Ave,8218.04,40.839142,-73.925961,71,"CREDITCARD,KEY",19,false,5,0,14,0,true,true,true,false,2021-11-08T00:00:00
4305,34 Ave & 31 St,6720.07,40.759604471387945,-73.927144110202789,71,"CREDITCARD,KEY",19,false,5,1,13,0,true,true,true,false,2021-11-08T00:00:00
4487,Pinehurst Ave & W 187 St,8458.03,40.855331,-73.937878,71,"CREDITCARD,KEY",20,false,5,1,14,0,true,true,true,false,2021-11-08T00:00:00
3356,Amsterdam Ave & W 66 St,7149.05,40.7746671,-73.98470567,71,"CREDITCARD,KEY",21,false,5,1,15,0,true,true,true,false,2021-11-09T00:00:00
3528,Steinway St & 23 Ave,7009.02,40.7713937,-73.9077436,71,"CREDITCARD,KEY",21,false,5,1,15,0,true,true,true,false,2021-11-09T00:00:00
3568,34 St & 35 Ave,6605.08,40.7569332,-73.9262231,71,"CREDITCARD,KEY",21,false,5,2,14,0,true,true,true,false,2021-11-09T00:00:00
3770,Central Ave & Flushing Ave,4947.04,40.702831,-73.9333,71,"CREDITCARD,KEY",21,false,5,0,16,0,true,true,true,false,2021-11-08T00:00:00
3925,E 138 St & Canal St W,7803.03,40.812304,-73.929153,71,"CREDITCARD,KEY",21,false,5,1,15,0,true,true,true,false,2021-11-09T00:00:00
4143,Hunts Point Ave & Bryant Ave,7820.05,40.813991,-73.8855,71,"CREDITCARD,KEY",21,false,5,1,15,0,true,true,true,false,2021-11-08T00:00:00
4323,20 Ave & 33 St,7226.03,40.779399,-73.905708,71,"CREDITCARD,KEY",21,false,5,1,15,0,true,true,true,false,2021-11-08T00:00:00
4400,46 St & 7 Ave,3117.05,40.644743,-74.003754,71,"CREDITCARD,KEY",21,false,5,1,15,0,true,true,true,false,2021-11-08T00:00:00
4467,10 Ave & W 215 St,8679.03,40.869324656400941,-73.915197551250458,71,"CREDITCARD,KEY",21,false,5,0,16,0,true,true,true,false,2021-11-08T00:00:00
4508,E Tremont Ave & E 176 St,8356.02,40.847798,-73.901883,71,"CREDITCARD,KEY",21,false,5,0,16,0,true,true,true,false,2021-11-09T00:00:00
3209,Brunswick St,JC023,40.7241765,-74.0506564,70,"CREDITCARD,KEY",22,false,5,0,17,0,true,true,true,false,2021-11-09T00:00:00
3830,Halsey St & Evergreen Ave,4474.01,40.68858,-73.91227,71,"CREDITCARD,KEY",22,false,5,0,17,0,true,true,true,false,2021-11-09T00:00:00
4014,Riverside Dr & W 148 St,8054.04,40.829114,-73.950426,71,"CREDITCARD,KEY",22,false,5,0,17,0,true,true,true,false,2021-11-08T00:00:00
4017,E 138 St & 5 Av,7809.13,40.81449,-73.936153,71,"CREDITCARD,KEY",22,false,5,0,17,0,true,true,true,false,2021-11-08T00:00:00
4423,57 St & 4 Ave,3093.07,40.642622,-74.016866,71,"CREDITCARD,KEY",22,false,5,1,16,0,true,true,true,false,2021-11-09T00:00:00
3070,McKibbin St & Manhattan Ave,4996.08,40.70510918,-73.94407279,71,"CREDITCARD,KEY",23,false,5,0,18,0,true,true,true,false,2021-11-09T00:00:00
3760,Willoughby Ave & Wyckoff Ave,5010.02,40.705614,-73.92153,71,"CREDITCARD,KEY",23,false,5,0,18,0,true,true,true,false,2021-11-09T00:00:00
4262,38 St & Northern Blvd,6486.07,40.752372,-73.925384,71,"CREDITCARD,KEY",23,false,5,0,18,0,true,true,true,false,2021-11-08T00:00:00
4274,35 St & 21 Ave,7170.04,40.776745,-73.906558,71,"CREDITCARD,KEY",23,false,5,0,18,0,true,true,true,false,2021-11-08T00:00:00
4644,51 St & Hobart St,6662.09,40.757672340250409,-73.907699435949326,,"CREDITCARD,KEY",23,false,5,0,18,0,true,true,true,false,2021-11-08T00:00:00
4069,Cabrini Blvd & W 177 St,8358.10,40.848282,-73.941343,71,"CREDITCARD,KEY",24,false,5,0,19,0,true,true,true,false,2021-11-08T00:00:00
4489,45 St & 4 Ave,3275.03,40.649145,-74.009486,71,"CREDITCARD,KEY",24,false,5,1,18,0,true,true,true,false,2021-11-08T00:00:00
508,W 46 St & 11 Ave,6795.01,40.76341379,-73.99667444,71,"CREDITCARD,KEY",25,false,5,6,14,0,true,true,true,false,2021-11-09T00:00:00
3597,43 St & Broadway,6670.03,40.7577284,-73.9166368,71,"CREDITCARD,KEY",25,false,5,0,20,0,true,true,true,false,2021-11-09T00:00:00
